Código Variável	Nome Variável
12010	Coeficiente de variação - Mulheres que realizaram pré-natal e possuíam caderneta/cartão da gestante (%) - casas decimais:  padrão = 1, máximo = 1
12011	Percentual de mulheres que realizaram pré-natal e possuíam caderneta/cartão da gestante (%) - casas decimais:  padrão = 1, máximo = 1
12012	Percentual de mulheres que realizaram pré-natal e possuíam caderneta/cartão da gestante, considerando um intervalo de confiança de 95% - limite inferior (%) - casas decimais:  padrão = 1, máximo = 1
12013	Percentual de mulheres que realizaram pré-natal e possuíam caderneta/cartão da gestante, considerando um intervalo de confiança de 95% - limite superior (%) - casas decimais:  padrão = 1, máximo = 1
12014	Coeficiente de variação - Percentual de mulheres que realizaram pré-natal e possuíam caderneta/cartão da gestante (%) - casas decimais:  padrão = 1, máximo = 1
12015	Mulheres que iniciaram pré-natal com menos de 13 semanas ou até 3 meses de gestação (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12016	Mulheres que iniciaram pré-natal com menos de 13 semanas ou até 3 meses de gestação, considerando um intervalo de confiança de 95% - limite inferior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12017	Mulheres que iniciaram pré-natal com menos de 13 semanas ou até 3 meses de gestação, considerando um intervalo de confiança de 95% - limite superior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12018	Coeficiente de variação - Mulheres que iniciaram pré-natal com menos de 13 semanas ou até 3 meses de gestação (%) - casas decimais:  padrão = 1, máximo = 1
12019	Percentual de mulheres que iniciaram pré-natal com menos de 13 semanas ou até 3 meses de gestação (%) - casas decimais:  padrão = 1, máximo = 1
12020	Percentual de mulheres que iniciaram pré-natal com menos de 13 semanas ou até 3 meses de gestação, considerando um intervalo de confiança de 95% - limite inferior (%) - casas decimais:  padrão = 1, máximo = 1
12021	Percentual de mulheres que iniciaram pré-natal com menos de 13 semanas ou até 3 meses de gestação, considerando um intervalo de confiança de 95% - limite superior (%) - casas decimais:  padrão = 1, máximo = 1
12022	Coeficiente de variação - Percentual de mulheres que iniciaram pré-natal com menos de 13 semanas ou até 3 meses de gestação (%) - casas decimais:  padrão = 1, máximo = 1
12023	Distribuição percentual das mulheres de 15 a 49 anos de idade que tiveram relações sexuais nos últimos 12 meses, ainda menstruam e não usam algum método para evitar a gravidez (%) - casas decimais:  padrão = 1, máximo = 1
12024	Distribuição percentual das mulheres de 15 a 49 anos de idade que tiveram relações sexuais nos últimos 12 meses, ainda menstruam e não usam algum método para evitar a gravidez, considerando um intervalo de confiança de 95% - limite inferior (%) - casas decimais:  padrão = 1, máximo = 1
12025	Distribuição percentual das mulheres de 15 a 49 anos de idade que tiveram relações sexuais nos últimos 12 meses, ainda menstruam e não usam algum método para evitar a gravidez, considerando um intervalo de confiança de 95% - limite superior (%) - casas decimais:  padrão = 1, máximo = 1
12026	Coeficiente de variação - Distribuição percentual das mulheres de 15 a 49 anos de idade que tiveram relações sexuais nos últimos 12 meses, ainda menstruam e não usam algum método para evitar a gravidez (%) - casas decimais:  padrão = 1, máximo = 1
12030	Municípios com transporte coletivo por ônibos intramunicipal (Unidades) - casas decimais:  padrão = 0, máximo = 0
12039	Municípios com Fundo Municipal de Habitação (Unidades) - casas decimais:  padrão = 0, máximo = 0
12042	Municípios com Conselho Municipal de Transporte (Unidades) - casas decimais:  padrão = 0, máximo = 0
12044	Municípios com Fundo Municipal de Transporte (Unidades) - casas decimais:  padrão = 0, máximo = 0
12046	Homens de 15 anos ou mais que já tiveram filho(s) (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12047	Homens de 15 anos ou mais que já tiveram filho(s), considerando um intervalo de confiança de 95% - limite inferior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12048	Homens de 15 anos ou mais que já tiveram filho(s), considerando um intervalo de confiança de 95% - limite superior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12049	Coeficiente de variação - Homens de 15 anos ou mais que já tiveram filho(s) (%) - casas decimais:  padrão = 1, máximo = 1
12050	Percentual de homens de 15 anos ou mais que já tiveram filho(s) (%) - casas decimais:  padrão = 1, máximo = 1
12051	Percentual de homens de 15 anos ou mais que já tiveram filho(s), considerando um intervalo de confiança de 95% - limite inferior (%) - casas decimais:  padrão = 1, máximo = 1
12052	Percentual de homens de 15 anos ou mais que já tiveram filho(s), considerando um intervalo de confiança de 95% - limite superior (%) - casas decimais:  padrão = 1, máximo = 1
12053	Coeficiente de variação - Percentual de homens de 15 anos ou mais que já tiveram filho(s) (%) - casas decimais:  padrão = 1, máximo = 1
12072	Número médio de filhos tidos pelos homens de 15 anos ou mais (Pessoas) - casas decimais:  padrão = 1, máximo = 1
12073	Número médio de filhos tidos pelos homens de 15 anos ou mais, considerando um intervalo de confiança de 95% - limite inferior (Pessoas) - casas decimais:  padrão = 1, máximo = 1
12074	Número médio de filhos tidos pelos homens de 15 anos ou mais, considerando um intervalo de confiança de 95% - limite superior (Pessoas) - casas decimais:  padrão = 1, máximo = 1
12075	Coeficiente de variação - Número médio de filhos tidos pelos homens de 15 anos ou mais (%) - casas decimais:  padrão = 1, máximo = 1
12076	Número médio de filhos(as) tidos pelos homens de 15 anos ou mais que já tiveram filhos(as) (Pessoas) - casas decimais:  padrão = 1, máximo = 1
12077	Número médio de filhos(as) tidos pelos homens de 15 anos ou mais que já tiveram filhos(as), considerando um intervalo de confiança de 95% - limite inferior (Pessoas) - casas decimais:  padrão = 1, máximo = 1
12078	Número médio de filhos(as) tidos pelos homens de 15 anos ou mais que já tiveram filhos(as), considerando um intervalo de confiança de 95% - limite superior (Pessoas) - casas decimais:  padrão = 1, máximo = 1
12079	Coeficiente de variação - Número médio de filhos(as) tidos pelos homens de 15 anos ou mais que já tiveram filhos(as) (%) - casas decimais:  padrão = 1, máximo = 1
12080	Idade média dos homens de 15 anos ou mais quando seu primeiro filho(a) nasceu (Anos) - casas decimais:  padrão = 1, máximo = 1
12081	Idade média dos homens de 15 anos ou mais quando seu primeiro filho(a) nasceu, considerando um intervalo de confiança de 95% - limite inferior (Anos) - casas decimais:  padrão = 1, máximo = 1
12082	Idade média dos homens de 15 anos ou mais quando seu primeiro filho(a) nasceu, considerando um intervalo de confiança de 95% - limite superior (Anos) - casas decimais:  padrão = 1, máximo = 1
12083	Coeficiente de variação - Idade média dos homens de 15 anos ou mais quando seu primeiro filho(a) nasceu (%) - casas decimais:  padrão = 1, máximo = 1
12084	Mulheres de 15 anos ou mais de idade que tiveram parto no período de referência (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12085	Mulheres de 15 anos ou mais de idade que tiveram parto no período de referência, considerando um intervalo de confiança de 95% - limite inferior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12086	Mulheres de 15 anos ou mais de idade que tiveram parto no período de referência, considerando um intervalo de confiança de 95% - limite superior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12087	Coeficiente de variação - Mulheres de 15 anos ou mais de idade que tiveram parto no período de referência (%) - casas decimais:  padrão = 1, máximo = 1
12088	Distribuição percentual das mulheres de 15 anos ou mais de idade que tiveram parto no período de referência (%) - casas decimais:  padrão = 1, máximo = 1
12089	Distribuição percentual das mulheres de 15 anos ou mais de idade que tiveram parto no período de referência, considerando um intervalo de confiança de 95% - limite inferior (%) - casas decimais:  padrão = 1, máximo = 1
12090	Distribuição percentual das mulheres de 15 anos ou mais de idade que tiveram parto no período de referência, considerando um intervalo de confiança de 95% - limite superior (%) - casas decimais:  padrão = 1, máximo = 1
12091	Coeficiente de variação - Distribuição percentual das mulheres de 15 anos ou mais de idade que tiveram parto no período de referência (%) - casas decimais:  padrão = 1, máximo = 1
12095	Homens de 15 anos ou mais com mulher grávida ou com filho(a) de menos de 6 anos de idade (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12096	Homens de 15 anos ou mais com mulher grávida ou com filho(a) de menos de 6 anos de idade, considerando um intervalo de confiança de 95% - limite inferior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12097	Homens de 15 anos ou mais com mulher grávida ou com filho(a) de menos de 6 anos de idade, considerando um intervalo de confiança de 95% - limite superior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12098	Coeficiente de variação - Homens de 15 anos ou mais com mulher grávida ou com filho(a) de menos de 6 anos de idade (%) - casas decimais:  padrão = 1, máximo = 1
12099	Distribuição percentual dos homens de 15 anos ou mais com mulher grávida ou com filho(a) de menos de 6 anos de idade (%) - casas decimais:  padrão = 1, máximo = 1
12100	Distribuição percentual dos homens de 15 anos ou mais com mulher grávida ou com filho(a) de menos de 6 anos de idade, considerando um intervalo de confiança de 95% - limite inferior (%) - casas decimais:  padrão = 1, máximo = 1
12101	Distribuição percentual dos homens de 15 anos ou mais com mulher grávida ou com filho(a) de menos de 6 anos de idade, considerando um intervalo de confiança de 95% - limite superior (%) - casas decimais:  padrão = 1, máximo = 1
12102	Coeficiente de variação - Distribuição percentual dos homens de 15 anos ou mais com mulher grávida ou com filho(a) de menos de 6 anos de idade (%) - casas decimais:  padrão = 1, máximo = 1
12103	Homens de 15 anos ou mais que declararam que na gravidez atual ou na gravidez da última criança com menos de 6 anos de idade foi feito pré-natal (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12104	Homens de 15 anos ou mais que declararam que na gravidez atual ou na gravidez da última criança com menos de 6 anos de idade foi feito pré-natal, considerando um intervalo de confiança de 95% - limite inferior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12105	Homens de 15 anos ou mais que declararam que na gravidez atual ou na gravidez da última criança com menos de 6 anos de idade foi feito pré-natal, considerando um intervalo de confiança de 95% - limite superior (Mil pessoas) - casas decimais:  padrão = 3, máximo = 3
12106	Coeficiente de variação - Homens de 15 anos ou mais que declararam que na gravidez atual ou na gravidez da última criança com menos de 6 anos de idade foi feito pré-natal (%) - casas decimais:  padrão = 1, máximo = 1
12107	Percentual de homens de 15 anos ou mais que declararam que na gravidez atual ou na gravidez da última criança com menos de 6 anos de idade foi feito pré-natal (%) - casas decimais:  padrão = 1, máximo = 1
12108	Percentual de homens de 15 anos ou mais que declararam que na gravidez atual ou na gravidez da última criança com menos de 6 anos de idade foi feito pré-natal, considerando um intervalo de confiança de 95% - limite inferior (%) - casas decimais:  padrão = 1, máximo = 1
12109	Percentual de homens de 15 anos ou mais que declararam que na gravidez atual ou na gravidez da última criança com menos de 6 anos de idade foi feito pré-natal, considerando um intervalo de confiança de 95% - limite superior (%) - casas decimais:  padrão = 1, máximo = 1
